매출일자,품명,수량
20031229,저녁식사,21.08303249
20031230,아침식사,44.83754513
20031230,점심식사,48.73646209
20031230,저녁식사,19.85559567
20031231,아침식사,44.11552347
20031231,점심식사,39.20577617
20031231,저녁식사,18.98916968
20040101,아침식사,41.94945848
20040101,점심식사,22.67148014
20040101,저녁식사,18.91696751
20040102,아침식사,43.32129964
20040102,점심식사,58.48375451
20040102,점심식사1,7.220216606
20040102,저녁식사,22.02166065
20040103,아침식사,39.92779783
20040103,점심식사,25.55956679
20040103,저녁식사,17.03971119
20040104,아침식사,37.68953069
20040104,점심식사,26.13718412
20040104,저녁식사,16.75090253
20040105,아침식사,44.33212996
20040105,점심식사,47.50902527
20040105,저녁식사,20.72202166
20040106,아침식사,43.75451264
20040106,점심식사,48.37545126
20040106,저녁식사,19.92779783
20040107,아침식사,44.0433213
20040107,점심식사,47.36462094
20040107,점심식사1,2.166064982
20040107,저녁식사,19.85559567
20040108,아침식사,44.62093863
20040108,점심식사,48.01444043
20040108,저녁식사,20.2166065
20040109,아침식사,43.75451264
20040109,점심식사,43.8267148
20040109,점심식사1,1.877256318
20040109,저녁식사,17.32851986
20040110,아침식사,39.06137184
20040110,점심식사,24.76534296
20040110,저녁식사,17.97833935
20040111,아침식사,37.47292419
20040111,점심식사,25.12635379
20040111,저녁식사,16.3898917
20040112,아침식사,43.53790614
20040112,점심식사,50.46931408
20040112,저녁식사,21.29963899
20040113,아침식사,44.40433213
20040113,점심식사,51.62454874
20040113,저녁식사,20.86642599
20040114,아침식사,44.76534296
20040114,점심식사,47.14801444
20040114,점심식사1,1.444043321
20040114,저녁식사,20.57761733
20040115,아침식사,44.76534296
20040115,점심식사,47.72563177
20040115,저녁식사,20.07220217
20040116,아침식사,44.76534296
20040116,점심식사,42.38267148
20040116,점심식사1,2.599277978
20040116,저녁식사,17.90613718
20040117,아침식사,40.433213
20040117,점심식사,26.78700361
20040117,저녁식사,16.31768953
20040118,아침식사,37.54512635
20040118,점심식사,23.97111913
20040118,저녁식사,18.33935018
20040119,아침식사,47.07581227
20040119,점심식사,50.97472924
20040119,저녁식사,21.08303249
20040120,아침식사,47.07581227
20040120,점심식사,41.01083032
20040120,저녁식사,20.2166065
20040121,아침식사,37.40072202
20040121,점심식사,16.3898917
20040121,저녁식사,14.44043321
20040122,아침식사,39.13357401
20040122,점심식사,23.03249097
20040122,저녁식사,16.53429603
20040123,아침식사,36.31768953
20040123,점심식사,18.48375451
20040123,저녁식사,14.72924188
20040124,아침식사,37.68953069
20040124,점심식사,21.29963899
20040124,저녁식사,14.65703971
20040125,아침식사,37.54512635
20040125,점심식사,24.2599278
20040125,저녁식사,17.32851986
20040126,아침식사,48.15884477
20040126,점심식사,49.45848375
20040126,저녁식사,21.87725632
20040127,아침식사,50.32490975
20040127,점심식사,47.36462094
20040127,저녁식사,21.94945848
20040128,아침식사,49.16967509
20040128,점심식사,47.00361011
20040128,저녁식사,20.433213
20040129,아침식사,49.53068592
20040129,점심식사,47.72563177
20040129,저녁식사,19.42238267
20040130,아침식사,46.78700361
20040130,점심식사,42.81588448
20040130,저녁식사,15.09025271
20040131,아침식사,40.07220217
20040131,점심식사,28.80866426
20040131,저녁식사,16.96750903
20040201,아침식사,37.54512635
20040201,점심식사,23.10469314
20040201,저녁식사,18.91696751
20040202,아침식사,46.85920578
20040202,점심식사,50.32490975
20040202,저녁식사,21.66064982
20040203,아침식사,49.16967509
20040203,점심식사,46.71480144
20040203,저녁식사,21.66064982
20040204,아침식사,47.29241877
20040204,점심식사,49.74729242
20040204,저녁식사,21.08303249
20040205,아침식사,44.40433213
20040205,점심식사,49.53068592
20040205,저녁식사,19.92779783
20040206,아침식사,44.98194946
20040206,점심식사,43.53790614
20040206,저녁식사,16.89530686
20040207,아침식사,39.06137184
20040207,점심식사,22.16606498
20040207,저녁식사,15.9566787
20040208,아침식사,37.54512635
20040208,점심식사,23.97111913
20040208,저녁식사,17.32851986
20040209,아침식사,46.64259928
20040209,점심식사,49.96389892
20040209,저녁식사,23.97111913
20040210,아침식사,46.64259928
20040210,점심식사,51.4801444
20040210,저녁식사,21.94945848
20040211,아침식사,46.20938628
20040211,점심식사,50.46931408
20040211,저녁식사,22.38267148
20040212,아침식사,45.05415162
20040212,점심식사,50.03610108
20040212,저녁식사,19.7833935
20040213,아침식사,45.34296029
20040213,점심식사,44.98194946
20040213,저녁식사,17.11191336
20040214,아침식사,38.98916968
20040214,점심식사,25.27075812
20040214,저녁식사,16.53429603
20040215,아침식사,36.1732852
20040215,점심식사,24.62093863
20040215,저녁식사,17.54512635
20040216,아침식사,46.20938628
20040216,점심식사,51.04693141
20040216,저녁식사,24.54873646
20040217,아침식사,44.0433213
20040217,점심식사,49.53068592
20040217,저녁식사,24.4765343
20040218,아침식사,44.2599278
20040218,점심식사,47.00361011
20040218,저녁식사,20.93862816
20040219,아침식사,46.13718412
20040219,점심식사,47.07581227
20040219,저녁식사,19.85559567
20040220,아침식사,44.76534296
20040220,점심식사,45.05415162
20040220,저녁식사,16.60649819
20040221,아침식사,39.7833935
20040221,점심식사,21.87725632
20040221,저녁식사,14.58483755
20040222,아침식사,37.54512635
20040222,점심식사,24.54873646
20040222,저녁식사,16.3898917
20040223,아침식사,44.11552347
20040223,점심식사,48.23104693
20040223,저녁식사,23.46570397
20040224,아침식사,44.90974729
20040224,점심식사,48.59205776
20040224,저녁식사,22.09386282
20040225,아침식사,48.0866426
20040225,점심식사,51.6967509
20040225,저녁식사,21.94945848
20040226,아침식사,46.85920578
20040226,점심식사,48.15884477
20040226,저녁식사,23.24909747
20040227,아침식사,48.73646209
20040227,점심식사,44.11552347
20040227,저녁식사,19.7833935
20040322,아침식사,36.82310469
20040322,점심식사,39.566787
20040322,저녁식사,20.64981949
20040323,아침식사,43.32129964
20040323,점심식사,42.81588448
20040323,저녁식사,17.11191336
20040324,아침식사,40.72202166
20040324,점심식사,43.53790614
20040324,저녁식사,14.72924188
20040325,아침식사,42.38267148
20040325,점심식사,44.54873646
20040325,저녁식사,15.09025271
20040326,아침식사,41.87725632
20040326,점심식사,40.36101083
20040326,저녁식사,13.71841155
20040327,아침식사,37.18411552
20040327,점심식사,21.87725632
20040327,저녁식사,12.63537906
20040328,아침식사,36.1732852
20040328,점심식사,21.94945848
20040328,저녁식사,17.03971119
20040329,아침식사,45.05415162
20040329,점심식사,46.64259928
20040329,저녁식사,19.49458484
20040330,아침식사,43.97111913
20040330,점심식사,44.4765343
20040330,저녁식사,17.76173285
20040331,아침식사,43.32129964
20040331,점심식사,43.68231047
20040331,저녁식사,18.41155235
20040401,아침식사,37.83393502
20040401,점심식사,23.89891697
20040401,저녁식사,17.54512635
20040402,아침식사,41.15523466
20040402,점심식사,47.00361011
20040402,저녁식사,14.87364621
20040403,아침식사,38.05054152
20040403,점심식사,19.13357401
20040403,저녁식사,13.28519856
20040404,아침식사,38.91696751
20040404,점심식사,21.94945848
20040404,저녁식사,15.37906137
20040405,아침식사,39.35018051
20040405,점심식사,18.91696751
20040405,저녁식사,18.77256318
20040406,아침식사,43.03249097
20040406,점심식사,48.80866426
20040406,저녁식사,22.88808664
20040407,아침식사,43.89891697
20040407,아침식사1,2.166064982
20040407,점심식사,43.32129964
20040407,저녁식사,20.57761733
20040408,아침식사,46.28158845
20040408,점심식사,45.70397112
20040408,저녁식사,20
20040409,아침식사,44.76534296
20040409,점심식사,45.12635379
20040409,저녁식사,18.41155235
20040410,아침식사,42.67148014
20040410,점심식사,25.34296029
20040410,점심식사1,2.888086643
20040410,저녁식사,18.77256318
20040411,아침식사,33.14079422
20040411,점심식사,18.91696751
20040411,저녁식사,19.20577617
20040412,아침식사,42.52707581
20040412,점심식사,51.33574007
20040412,저녁식사,23.10469314
20040413,아침식사,44.54873646
20040413,점심식사,46.71480144
20040413,저녁식사,18.33935018
20040414,아침식사,43.03249097
20040414,점심식사,50.61371841
20040414,저녁식사,19.49458484
20040415,아침식사,41.94945848
20040415,점심식사,21.87725632
20040415,저녁식사,18.26714801
20040416,아침식사,43.53790614
20040416,점심식사,49.16967509
20040416,저녁식사,18.12274368
20040417,아침식사,38.05054152
20040417,점심식사,23.75451264
20040417,저녁식사,17.54512635
20040418,아침식사,36.89530686
20040418,점심식사,23.68231047
20040418,점심식사1,32.49097473
20040418,저녁식사,17.32851986
20040419,아침식사,40.28880866
20040419,점심식사,49.53068592
20040419,저녁식사,20.14440433
20040420,아침식사,44.98194946
20040420,점심식사,51.6967509
20040420,저녁식사,19.20577617
20040421,아침식사,43.03249097
20040421,점심식사,51.26353791
20040421,저녁식사,20.2166065
20040422,아침식사,43.68231047
20040422,점심식사,48.23104693
20040422,저녁식사,18.55595668
20040423,아침식사,43.6101083
20040423,점심식사,45.84837545
20040423,점심식사1,11.9133574
20040423,저녁식사,17.76173285
20040424,아침식사,40.50541516
20040424,점심식사,23.97111913
20040424,저녁식사,16.1732852
20040425,아침식사,40.28880866
20040425,점심식사,20
20040425,저녁식사,17.76173285
20040426,아침식사,43.32129964
20040426,점심식사,50.25270758
20040426,저녁식사,19.06137184
20040427,아침식사,44.11552347
20040427,점심식사,47.22021661
20040427,저녁식사,19.42238267
20040428,아침식사,49.81949458
20040428,점심식사,50.90252708
20040428,저녁식사,18.91696751
20040429,아침식사,43.53790614
20040429,점심식사,52.92418773
20040429,저녁식사,20.2166065
20040430,아침식사,42.09386282
20040430,점심식사,51.9133574
20040430,저녁식사,16.89530686
20040501,아침식사,41.87725632
20040501,점심식사,23.53790614
20040501,저녁식사,15.16245487
20040502,아침식사,36.60649819
20040502,점심식사,20.93862816
20040502,저녁식사,16.24548736
20040503,아침식사,42.23826715
20040503,점심식사,54.15162455
20040503,저녁식사,18.33935018
20040504,아침식사,43.32129964
20040504,점심식사,43.46570397
20040504,점심식사1,14.29602888
20040504,저녁식사,18.19494585
20040505,아침식사,40.433213
20040505,점심식사,22.09386282
20040505,저녁식사,17.83393502
20040506,아침식사,43.32129964
20040506,점심식사,48.73646209
20040506,저녁식사,19.27797834
20040507,아침식사,44.0433213
20040507,점심식사,45.05415162
20040507,점심식사1,33.21299639
20040507,저녁식사,17.32851986
20040508,아침식사,39.566787
20040508,점심식사,20.72202166
20040508,저녁식사,18.19494585
20040509,아침식사,36.10108303
20040509,점심식사,19.06137184
20040509,저녁식사,18.70036101
20040510,아침식사,45.34296029
20040510,점심식사,51.76895307
20040510,저녁식사,23.17689531
20040511,아침식사,46.28158845
20040511,점심식사,49.38628159
20040511,저녁식사,19.63898917
20040512,아침식사,44.69314079
20040512,점심식사,50.83032491
20040512,저녁식사,19.06137184
20040513,아침식사,43.89891697
20040513,점심식사,51.04693141
20040513,저녁식사,21.51624549
20040514,아침식사,47.29241877
20040514,점심식사,50.75812274
20040514,저녁식사,15.23465704
20040515,아침식사,40.28880866
20040515,점심식사,24.18772563
20040515,저녁식사,22.74368231
20040516,아침식사,37.90613718
20040516,점심식사,20.07220217
20040516,저녁식사,17.32851986
20040517,아침식사,44.11552347
20040517,점심식사,54.29602888
20040517,저녁식사,22.16606498
20040518,아침식사,46.64259928
20040518,점심식사,50.54151625
20040518,저녁식사,21.80505415
20040519,아침식사,44.69314079
20040519,점심식사,48.5198556
20040519,저녁식사,24.98194946
20040520,아침식사,44.76534296
20040520,점심식사,50.61371841
20040520,저녁식사,20.2166065
20040521,아침식사,43.6101083
20040521,점심식사,52.27436823
20040521,저녁식사,16.67870036
20040522,아침식사,39.27797834
20040522,점심식사,21.66064982
20040522,저녁식사,16.60649819
20040523,아침식사,38.55595668
20040523,점심식사,20.72202166
20040523,저녁식사,17.18411552
20040524,아침식사,45.27075812
20040524,점심식사,57.76173285
20040524,저녁식사,19.71119134
20040525,아침식사,47.14801444
20040525,점심식사,48.0866426
20040525,저녁식사,19.49458484
20040526,아침식사,43.32129964
20040526,점심식사,23.53790614
20040526,저녁식사,22.88808664
20040527,아침식사,44.40433213
20040527,점심식사,57.83393502
20040527,저녁식사,21.66064982
20040528,아침식사,45.55956679
20040528,점심식사,47.00361011
20040528,저녁식사,17.32851986
20040529,아침식사,39.35018051
20040529,점심식사,22.67148014
20040529,저녁식사,16.10108303
20040530,아침식사,38.19494585
20040530,점심식사,28.01444043
20040530,저녁식사,16.10108303
20040531,아침식사,44.33212996
20040531,점심식사,55.16245487
20040531,저녁식사,20.93862816
20040601,아침식사,47.79783394
20040601,점심식사,54.36823105
20040601,저녁식사,19.7833935
20040602,아침식사,45.84837545
20040602,점심식사,57.25631769
20040602,저녁식사,20.433213
20040602,저녁식사1,1.805054152
20040603,아침식사,46.28158845
20040603,점심식사,51.9133574
20040603,저녁식사,19.35018051
20040603,저녁식사1,1.732851986
20040604,아침식사,46.06498195
20040604,점심식사,50.68592058
20040604,저녁식사,18.33935018
